analysis_family,universe,factor,group,horizon,metric,sample_count,date_count,mean,median,std,positive_pct,bootstrap_ci_low,bootstrap_ci_high,ic_ir,notes
quantile,B_buy_high,V1_chip_bonus,Q2,10,excess_vs_taiex_10d,13,3,0.4011753661976594,-0.7101250639177215,5.979554563431385,46.15384615384615,-2.618781639540232,4.15154629360108,0.06709117910740223,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q2,10,mfe_10d,13,3,6.225477890708513,6.968215158924207,4.553256077883022,92.3076923076923,3.276784507030167,7.56682586105764,1.3672584594897128,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q2,10,mae_10d,13,3,-4.22986020610918,-2.1608643457382892,3.932962233488059,0.0,-6.168842075296419,-1.3643745131951406,-1.0754896576664579,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q3,10,fwd_10d,3,1,-1.4158814305363663,-3.7122969837587005,9.118509743134158,33.33333333333333,-1.4158814305363663,-1.4158814305363663,-0.15527552971059372,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q3,10,excess_vs_taiex_10d,3,1,-5.364872891215231,-7.661288444437564,9.118509743134158,33.33333333333333,-5.364872891215231,-5.364872891215231,-0.5883497459938283,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q3,10,mfe_10d,3,1,4.2364379285977956,2.088167053364276,4.46649268189745,100.0,4.2364379285977956,4.2364379285977956,0.9484931982017883,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q3,10,mae_10d,3,1,-6.277575448945901,-4.640371229698381,3.2314877398801714,0.0,-6.277575448945901,-6.277575448945901,-1.9426270356757358,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q4,10,fwd_10d,16,3,2.2354067326686304,-1.3230688171413485,7.8525242261293,43.75,-1.193915479088479,17.832647462277084,0.28467364993670535,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q4,10,excess_vs_taiex_10d,16,3,1.906232284638103,-1.053032850700636,7.760984948854248,43.75,-2.6622526249343896,13.88365600159822,0.24561731496715755,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q4,10,mfe_10d,16,3,7.166542827778887,4.352854330708656,7.35769859357011,100.0,2.919172823612959,22.35939643347049,0.9740196253814646,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q4,10,mae_10d,16,3,-4.341998155639895,-4.822429603706945,3.2191583608907948,0.0,-5.349794238683136,-4.235272049646685,-1.3487991794347116,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q5,10,fwd_10d,13,3,1.5052726795318188,0.9671179883945946,4.281036577769026,69.23076923076923,-0.5487989670071554,2.574768330044893,0.3516140664035766,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q5,10,excess_vs_taiex_10d,13,3,-0.5770265223939396,-0.041610852864093495,4.634552548893817,46.15384615384615,-2.0171361128530663,3.4072375708522133,-0.1245053360181805,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q5,10,mfe_10d,13,3,5.5982118745224785,4.518430439952459,3.9179314893634247,100.0,5.070762221829443,6.31661390097214,1.4288692616807501,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q5,10,mae_10d,13,3,-3.2907715118082765,-1.7928286852589626,3.137092751937272,0.0,-3.702480942925884,-2.2946596598136284,-1.0489876366505588,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile_spread,B_buy_high,V1_chip_bonus,Q5_minus_Q1,10,daily_Q5_minus_Q1_fwd_10d,3,3,5.803489501922649,5.994689272345136,1.9579353447187238,100.0,3.7569686034610954,7.658810629961717,2.9640863870080327,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile_spread,B_buy_high,V1_chip_bonus,Q5_minus_Q1,10,daily_Q5_minus_Q1_excess_vs_taiex_10d,3,3,5.803489501922648,5.994689272345134,1.957935344718724,100.0,3.7569686034610954,7.658810629961717,2.964086387008032,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile_spread,B_buy_high,V1_chip_bonus,Q5_minus_Q1,10,daily_Q5_minus_Q1_mfe_10d,3,3,3.2864662217533716,3.5618363967845346,1.0498982830026253,100.0,2.1263258273028898,4.17123644117269,3.1302710700262697,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile_spread,B_buy_high,V1_chip_bonus,Q5_minus_Q1,10,daily_Q5_minus_Q1_mae_10d,3,3,6.114970981830165,5.588896832474985,4.165599080908447,100.0,2.237398174509638,10.518617938505873,1.4679691595516178,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q1,20,fwd_20d,0,0,,,,,,,,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q1,20,excess_vs_taiex_20d,0,0,,,,,,,,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q1,20,mfe_20d,0,0,,,,,,,,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q1,20,mae_20d,0,0,,,,,,,,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q2,20,fwd_20d,0,0,,,,,,,,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q2,20,excess_vs_taiex_20d,0,0,,,,,,,,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q2,20,mfe_20d,0,0,,,,,,,,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q2,20,mae_20d,0,0,,,,,,,,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q3,20,fwd_20d,0,0,,,,,,,,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q3,20,excess_vs_taiex_20d,0,0,,,,,,,,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q3,20,mfe_20d,0,0,,,,,,,,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q3,20,mae_20d,0,0,,,,,,,,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q4,20,fwd_20d,0,0,,,,,,,,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q4,20,excess_vs_taiex_20d,0,0,,,,,,,,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q4,20,mfe_20d,0,0,,,,,,,,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q4,20,mae_20d,0,0,,,,,,,,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q5,20,fwd_20d,0,0,,,,,,,,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q5,20,excess_vs_taiex_20d,0,0,,,,,,,,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q5,20,mfe_20d,0,0,,,,,,,,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q5,20,mae_20d,0,0,,,,,,,,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile_spread,B_buy_high,V1_chip_bonus,Q5_minus_Q1,20,daily_Q5_minus_Q1_fwd_20d,0,0,,,,,,,,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile_spread,B_buy_high,V1_chip_bonus,Q5_minus_Q1,20,daily_Q5_minus_Q1_excess_vs_taiex_20d,0,0,,,,,,,,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile_spread,B_buy_high,V1_chip_bonus,Q5_minus_Q1,20,daily_Q5_minus_Q1_mfe_20d,0,0,,,,,,,,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile_spread,B_buy_high,V1_chip_bonus,Q5_minus_Q1,20,daily_Q5_minus_Q1_mae_20d,0,0,,,,,,,,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
v1_v21_cross,A_technical_eligible,V1_x_V21,A_both_strong,3,fwd_3d,82,8,-0.3898794055409389,-0.1913877350680937,4.39653795757169,45.1219512195122,-2.291157777448926,1.2154892912595585,-0.08867873069752329,
v1_v21_cross,A_technical_eligible,V1_x_V21,A_both_strong,3,excess_vs_taiex_3d,82,8,1.9034582596484562,1.7701582473187427,5.665410987268525,59.756097560975604,-1.2369309042713483,4.875861484851303,0.33597884847647635,
v1_v21_cross,A_technical_eligible,V1_x_V21,A_both_strong,3,mfe_3d,82,8,2.9240089555217756,1.7096504801906054,2.8617335762835356,96.34146341463415,2.1971645356901863,3.9653309100276513,1.0217614175387757,
v1_v21_cross,A_technical_eligible,V1_x_V21,A_both_strong,3,mae_3d,82,8,-3.364502355901211,-2.1334661786046927,3.5545199831595657,0.0,-4.925087959403823,-2.101142326121059,-0.9465419724298608,
v1_v21_cross,A_technical_eligible,V1_x_V21,B_v1_strong_v21_weak,3,fwd_3d,27,8,-1.2274472643468817,0.0,5.247189033048788,48.148148148148145,-4.82649988419888,1.4907196262686573,-0.23392472743328913,
v1_v21_cross,A_technical_eligible,V1_x_V21,B_v1_strong_v21_weak,3,excess_vs_taiex_3d,27,8,0.5278846913685252,0.4411088193041035,4.6194144082344755,51.85185185185185,-2.184390525222033,3.337540881413102,0.11427524026152072,
v1_v21_cross,A_technical_eligible,V1_x_V21,B_v1_strong_v21_weak,3,mfe_3d,27,8,3.2342329461263293,2.1505376344086002,2.9406074923000247,100.0,2.268816395510264,4.477690422212727,1.0998519709261307,
v1_v21_cross,A_technical_eligible,V1_x_V21,B_v1_strong_v21_weak,3,mae_3d,27,8,-3.9525880371259414,-2.3121387283236983,4.315219924168741,0.0,-7.243073910757565,-1.7146776199288625,-0.9159644482980426,
v1_v21_cross,A_technical_eligible,V1_x_V21,C_v1_weak_v21_strong,3,fwd_3d,47,9,-0.6185795099754909,-0.9328358208955279,3.6732315016469097,40.42553191489361,-1.7646690576535307,0.39447777540512396,-0.16840199418363586,
v1_v21_cross,A_technical_eligible,V1_x_V21,C_v1_weak_v21_strong,3,excess_vs_taiex_3d,47,9,1.0806110336068728,0.1386990862399129,5.9323562992247165,51.06382978723404,-2.9418534015755142,4.023364098145179,0.1821554503980307,
v1_v21_cross,A_technical_eligible,V1_x_V21,C_v1_weak_v21_strong,3,mfe_3d,47,9,2.477225719884749,2.178423236514515,2.28134264815839,93.61702127659575,1.698522895219854,3.1511533011714925,1.0858630648423135,
v1_v21_cross,A_technical_eligible,V1_x_V21,C_v1_weak_v21_strong,3,mae_3d,47,9,-2.8455234004548795,-2.2012578616352196,2.6635870996741398,0.0,-3.7171931395166378,-2.235205532477288,-1.0683049939695974,
v1_v21_cross,A_technical_eligible,V1_x_V21,D_both_weak,3,fwd_3d,290,10,-1.305917474447988,-0.3007525597887084,6.595820673185088,43.44827586206896,-3.2485291400596203,1.397776441947664,-0.19799165852963785,
v1_v21_cross,A_technical_eligible,V1_x_V21,D_both_weak,3,excess_vs_taiex_3d,290,10,0.7362567568005921,0.28359458191852793,6.369002539253222,50.3448275862069,-1.497914012573841,2.141744755951866,0.11560000993293994,
v1_v21_cross,A_technical_eligible,V1_x_V21,D_both_weak,3,mfe_3d,290,10,3.775929390790529,2.3258958755916104,4.382353306884537,91.37931034482759,2.8959094864700785,4.852247201246856,0.8616213998215673,
v1_v21_cross,A_technical_eligible,V1_x_V21,D_both_weak,3,mae_3d,290,10,-4.7078521849147075,-2.8842405610143285,5.03030571940198,0.0,-6.198076783913983,-2.9656294230998386,-0.9358978256046022,
v1_v21_cross_spread,A_technical_eligible,V1_x_V21,C_minus_B,3,daily_C_minus_B_fwd_3d,7,7,-0.5629912977680627,-2.549194946744427,5.334337604693772,28.57142857142857,-3.9938809655371537,3.026848605269145,-0.10554099486929311,
v1_v21_cross_spread,A_technical_eligible,V1_x_V21,C_minus_B,3,daily_C_minus_B_excess_vs_taiex_3d,7,7,-0.5629912977680624,-2.549194946744426,5.334337604693772,28.57142857142857,-3.993880965537153,3.0268486052691452,-0.10554099486929307,
v1_v21_cross_spread,A_technical_eligible,V1_x_V21,C_minus_B,3,daily_C_minus_B_mfe_3d,7,7,-1.6861602261494542,-1.8910317553613578,2.0061056648976434,14.285714285714285,-2.7932344458955543,-0.1094544535706205,-0.8405141641606831,
v1_v21_cross_spread,A_technical_eligible,V1_x_V21,C_minus_B,3,daily_C_minus_B_mae_3d,7,7,0.21394138632171447,-0.0945422037721595,4.749669508068749,42.857142857142854,-2.835193821750453,3.325945285021211,0.04504342585484535,
v1_v21_cross,A_technical_eligible,V1_x_V21,A_both_strong,5,fwd_5d,54,6,-0.5746321648854544,0.09615384615384581,7.694185520420156,50.0,-4.856574909958972,2.2846309205617876,-0.0746839497644548,
v1_v21_cross,A_technical_eligible,V1_x_V21,A_both_strong,5,excess_vs_taiex_5d,54,6,-0.05562375685362647,-0.03340963665876551,7.144826955348037,46.2962962962963,-3.7087006997810823,1.4625698741166246,-0.0077851790115072055,
v1_v21_cross,A_technical_eligible,V1_x_V21,A_both_strong,5,mfe_5d,54,6,4.478001661902382,2.6641040804257887,4.132946357843307,96.29629629629629,3.5111970893015676,5.717891638136709,1.0834889384432114,
v1_v21_cross,A_technical_eligible,V1_x_V21,A_both_strong,5,mae_5d,54,6,-5.015921307492776,-2.8206656731246946,6.127116764772476,0.0,-8.687087107479233,-2.308489842878805,-0.8186430094382308,
v1_v21_cross,A_technical_eligible,V1_x_V21,B_v1_strong_v21_weak,5,fwd_5d,20,6,-2.38405394956784,0.010198135198141722,6.614787793701488,50.0,-6.63749008086023,1.6999862421407663,-0.3604127636321008,
v1_v21_cross,A_technical_eligible,V1_x_V21,B_v1_strong_v21_weak,5,excess_vs_taiex_5d,20,6,-3.099150162483595,-1.805792052136663,5.257913505142855,30.0,-6.397362849479109,-0.5130766260950684,-0.5894258548476051,
v1_v21_cross,A_technical_eligible,V1_x_V21,B_v1_strong_v21_weak,5,mfe_5d,20,6,4.0020565668777905,3.7237256962690535,2.8776247842222378,100.0,3.260518438447804,5.1834834551927775,1.3907499646308,
v1_v21_cross,A_technical_eligible,V1_x_V21,B_v1_strong_v21_weak,5,mae_5d,20,6,-6.428513646472849,-4.0898283676350395,6.128795971214743,0.0,-10.71656232958087,-2.594943368403339,-1.0489031902294998,
v1_v21_cross,A_technical_eligible,V1_x_V21,C_v1_weak_v21_strong,5,fwd_5d,41,7,-0.006826553181137606,-0.9523809523809601,5.578241845422034,43.90243902439025,-1.532022454271956,1.8559535776857734,-0.00122378221853899,
v1_v21_cross,A_technical_eligible,V1_x_V21,C_v1_weak_v21_strong,5,excess_vs_taiex_5d,41,7,0.7299777432590768,-0.8788546673839992,7.610772911954854,46.34146341463415,-3.9624207285622464,5.077387141593308,0.09591374643598181,
v1_v21_cross,A_technical_eligible,V1_x_V21,C_v1_weak_v21_strong,5,mfe_5d,41,7,3.728755932961005,2.8436018957346043,3.4611513989348985,100.0,2.738528426285714,5.0274159287336575,1.077316621893066,
v1_v21_cross,A_technical_eligible,V1_x_V21,C_v1_weak_v21_strong,5,mae_5d,41,7,-3.6395859642081727,-2.9585798816568087,3.6020708068410126,0.0,-4.905828381478436,-2.2927135438385218,-1.0104148861526852,
v1_v21_cross,A_technical_eligible,V1_x_V21,D_both_weak,5,fwd_5d,214,8,-1.3971349603125733,-0.26372458158425705,9.112311406703965,46.26168224299065,-3.873311300781737,2.09123697787209,-0.15332388215844944,
v1_v21_cross,A_technical_eligible,V1_x_V21,D_both_weak,5,excess_vs_taiex_5d,214,8,-0.7611529433694814,-1.485997920485982,9.123334368226562,42.523364485981304,-4.047952963562925,1.7326055513943137,-0.0834292499483868,
v1_v21_cross,A_technical_eligible,V1_x_V21,D_both_weak,5,mfe_5d,214,8,4.803879346208722,3.036589220799746,5.739334821746081,92.99065420560748,3.6193048056555384,6.490039861989115,0.8370097747228546,
v1_v21_cross,A_technical_eligible,V1_x_V21,D_both_weak,5,mae_5d,214,8,-6.87982531606559,-4.300761248369445,7.052873461898336,0.0,-8.473232281154207,-4.334180718914408,-0.9754641641073525,
v1_v21_cross_spread,A_technical_eligible,V1_x_V21,C_minus_B,5,daily_C_minus_B_fwd_5d,5,5,3.3731355547873667,2.230021785816427,5.288154386660279,60.0,-0.8100654782890017,7.556336587863735,0.637866315570575,
v1_v21_cross_spread,A_technical_eligible,V1_x_V21,C_minus_B,5,daily_C_minus_B_excess_vs_taiex_5d,5,5,3.3731355547873667,2.2300217858164273,5.288154386660279,60.0,-0.8100654782890014,7.556336587863735,0.637866315570575,
v1_v21_cross_spread,A_technical_eligible,V1_x_V21,C_minus_B,5,daily_C_minus_B_mfe_5d,5,5,-0.6742616027066264,-1.1263126540347121,2.5963916168662604,40.0,-2.535037651414882,1.382513018762689,-0.2596917962323545,
v1_v21_cross_spread,A_technical_eligible,V1_x_V21,C_minus_B,5,daily_C_minus_B_mae_5d,5,5,2.9356059077398546,0.07235609374704133,5.365452178196203,60.0,-0.9770233194259166,7.541719107898527,0.547131128979099,
v1_v21_cross,A_technical_eligible,V1_x_V21,A_both_strong,10,fwd_10d,38,3,0.8872276926963032,0.09107468123861207,6.929090047496504,50.0,-1.2000115866031715,2.7039552117706083,0.12804389705064673,
